id,department,address_type,input_address,fixed_address,address,po_box,city,state,zip_code,geocode_results,latitude,longitude,google_formatted_address
14525,Kingsland Police Department,PO Box,"Post Office Box 250  Kingsland, GA 31548","Post Office Box 250 Kingsland, GA 31548",,Post Office Box 250,Kingsland,GA,31548,APPROXIMATE,30.79822739999999,-81.6806411,"310 S Grove Blvd, Kingsland, GA 31548, USA"
14526,Kingston Police Department,PO Box,"Post Office Box 309  Kingston, GA 30145","Post Office Box 309 Kingston, GA 30145",,Post Office Box 309,Kingston,GA,30145,APPROXIMATE,34.235531,-84.947553,"30 W Main St, Kingston, GA 30145, USA"
14528,Lagrange Police Department,Street Address,"100 Haralson St, P.O. Box 430  LaGrange, GA 30241","100 Haralson St, P.O. Box 430 LaGrange, GA 30241",100 Haralson St,P.O. Box 430,LaGrange,GA,30241,ROOFTOP,33.0409911,-85.0303079,"100 W Haralson St, LaGrange, GA 30240, USA"
14529,Lake City Police Department,Street Address,"5455 Jonesboro Rd  Lake City, GA 30260","5455 Jonesboro Rd Lake City, GA 30260",5455 Jonesboro Rd,,Lake City,GA,30260,ROOFTOP,33.606138,-84.344213,"5455 Jonesboro Rd, Morrow, GA 30260, USA"
14530,Lake Park Police Department,Street Address,"100 N. Essa Street120 N ESSA STREET Lake Park, GA 31636","100 N. Essa Street120 N ESSA STREET Lake Park, GA 31636",100 N. Essa Street120 N,,ESSA STREET Lake Park,GA,31636,APPROXIMATE,30.6843806,-83.1821823,"120 N Essa St, Lake Park, GA 31636, USA"
14531,Lakeland Police Department,Street Address,"122 S. Valdosta Road  Lakeland, GA 31635","122 S. Valdosta Road Lakeland, GA 31635",122 S. Valdosta Road,,Lakeland,GA,31635,RANGE_INTERPOLATED,31.0408956,-83.07522209999999,"122 S Valdosta Rd, Lakeland, GA 31635, USA"
14532,Lamar County Sheriff's Office,Street Address,"121 Roberta Dr  Barnesville, GA 30204","121 Roberta Dr Barnesville, GA 30204",121 Roberta Dr,,Barnesville,GA,30204,ROOFTOP,33.0426811,-84.1714411,"121 Roberta Dr, Barnesville, GA 30204, USA"
14534,Lanier County Sheriff's Office,Street Address,"100 Main St  Lakeland, GA 31635","100 Main St Lakeland, GA 31635",100 Main St,,Lakeland,GA,31635,RANGE_INTERPOLATED,31.0411428,-83.07504279999999,"100 E Main St, Lakeland, GA 31635, USA"
14535,Laurens County Sheriff's Office,Street Address,"511 Southern Pines Rd  Dublin, GA 31021","511 Southern Pines Rd Dublin, GA 31021",511 Southern Pines Rd,,Dublin,GA,31021,ROOFTOP,32.4966322,-82.92249559999999,"511 Southern Pines Rd, Dublin, GA 31021, USA"
14536,Lavonia Police Department,PO Box,"P.O. Box 564  Lavonia, GA 30553","P.O. Box 564 Lavonia, GA 30553",,P.O. Box 564,Lavonia,GA,30553,APPROXIMATE,34.4359361,-83.10681799999999,"Lavonia, GA 30553, USA"
14537,Lawrenceville Police Department,PO Box,"P.O Box 2200  Lawrenceville, GA 30046","P.O Box 2200 Lawrenceville, GA 30046",,P.O Box 2200,Lawrenceville,GA,30046,APPROXIMATE,33.9562149,-83.9879625,"Lawrenceville, GA, USA"
14538,Leary Police Department,PO Box,"P.O. Box 148  Leary, GA 31762","P.O. Box 148 Leary, GA 31762",,P.O. Box 148,Leary,GA,31762,GEOMETRIC_CENTER,31.702083,-83.669603,"N Leary Rd, Ashburn, GA 31714, USA"
14539,Lee County Sheriff's Office,PO Box,"P.O. Box 617  Leesburg, GA 31763","P.O. Box 617 Leesburg, GA 31763",,P.O. Box 617,Leesburg,GA,31763,APPROXIMATE,31.7321156,-84.1707423,"Leesburg, GA 31763, USA"
14540,Leesburg Police Department,PO Box,"P.O. Box 890  Leesburg, GA 31763","P.O. Box 890 Leesburg, GA 31763",,P.O. Box 890,Leesburg,GA,31763,APPROXIMATE,31.7321156,-84.1707423,"Leesburg, GA 31763, USA"
14541,Lenox Police Department,PO Box,"P.O. Box 560  Lenox, GA 31637","P.O. Box 560 Lenox, GA 31637",,P.O. Box 560,Lenox,GA,31637,APPROXIMATE,31.2715768,-83.4648845,"Lenox, GA, USA"
14542,Leslie Police Department,PO Box,"Post Office Box 278  Leslie, GA 31764","Post Office Box 278 Leslie, GA 31764",,Post Office Box 278,Leslie,GA,31764,ZIP CODE,31.976312,-84.088839,
14543,Liberty County Sheriff's Office,Review Parsed Data,"P.O. Box 439100 Main St, Courthouse Hinesville, GA 31310","P.O. Box 439100 Main St, Courthouse Hinesville, GA 31310",Main St,P.O. Box 439100,Courthouse Hinesville,GA,31310,,,,
14544,Lilburn Police Department,Street Address,"76 Main Street  Lilburn, GA 30247","76 Main Street Lilburn, GA 30247",76 Main Street,,Lilburn,GA,30247,ROOFTOP,33.886372,-84.13398889999999,"76 Main St NW, Lilburn, GA 30047, USA"
14545,Lincoln County Sheriff's Office,PO Box,"P.O. Box 970145 School St Lincolnton, GA 30817","P.O. Box 970145 School St Lincolnton, GA 30817",,P.O. Box 970145,School St Lincolnton,GA,30817,GEOMETRIC_CENTER,33.7940759,-82.4751689,"School St, Lincolnton, GA 30817, USA"
14546,Lincolnton Police Department,PO Box,"P.O. Box 489  Lincolnton, GA 30817","P.O. Box 489 Lincolnton, GA 30817",,P.O. Box 489,Lincolnton,GA,30817,APPROXIMATE,33.7923477,-82.479018,"Lincolnton, GA 30817, USA"
14547,Lithonia Police Department,Street Address,"6980 Main Street  Lithonia, GA 30058","6980 Main Street Lithonia, GA 30058",6980 Main Street,,Lithonia,GA,30058,ROOFTOP,33.7121507,-84.1061103,"6980 Main St, Lithonia, GA 30058, USA"
14548,Locust Grove Police Department,PO Box,"P.O. Box 900  Locust Grove, GA 30248","P.O. Box 900 Locust Grove, GA 30248",,P.O. Box 900,Locust Grove,GA,30248,APPROXIMATE,33.3459495,-84.109083,"Locust Grove, GA, USA"
14549,Loganville Police Department,PO Box,"Post Office Box 39  Loganville, GA 30052","Post Office Box 39 Loganville, GA 30052",,Post Office Box 39,Loganville,GA,30052,APPROXIMATE,33.8455169,-83.9071723,"4160 Logan Dr, Loganville, GA 30052, USA"
14550,Long County Sheriff's Office,PO Box,"P.O. Box 368  Ludowici, GA 31316","P.O. Box 368 Ludowici, GA 31316",,P.O. Box 368,Ludowici,GA,31316,APPROXIMATE,31.7079919,-81.7423357,"Ludowici, GA 31316, USA"
14552,Louisville Police Department,PO Box,"Post Office Box 527  Louisville, GA 30434","Post Office Box 527 Louisville, GA 30434",,Post Office Box 527,Louisville,GA,30434,ZIP CODE,33.025668,-82.383791,
14553,Lowndes County Sheriff's Office,Review Parsed Data,"P.O. Box 667120 Prison Farm Rd Valdosta, GA 31603","P.O. Box 667120 Prison Farm Rd Valdosta, GA 31603",Prison Farm Rd,P.O. Box 667120,Valdosta,GA,31603,GEOMETRIC_CENTER,30.8074975,-83.2726065,"Prison-Farm Rd, Valdosta, GA 31601, USA"
14554,Ludowici Police Department,PO Box,"Post Office Box 800  Ludowici, GA 31316","Post Office Box 800 Ludowici, GA 31316",,Post Office Box 800,Ludowici,GA,31316,APPROXIMATE,31.708581,-81.7408195,"40 E Academy St, Ludowici, GA 31316, USA"
14555,Lumber City Police Department,PO Box,"Post Office Box 488  Lumber City, GA 31549","Post Office Box 488 Lumber City, GA 31549",,Post Office Box 488,Lumber City,GA,31549,ZIP CODE,31.9282,-82.714917,
14556,Lumpkin County Sheriff's Office,Street Address,"385 E Main St  Dahlonega, GA 30533","385 E Main St Dahlonega, GA 30533",385 E Main St,,Dahlonega,GA,30533,ROOFTOP,34.5358036,-83.9797287,"385 E Main St, Dahlonega, GA 30533, USA"
14557,Lumpkin Police Department,PO Box,"Post Office Box 278  Lumpkin, GA 31815","Post Office Box 278 Lumpkin, GA 31815",,Post Office Box 278,Lumpkin,GA,31815,ZIP CODE,32.030013,-84.84488,
14558,Luthersville Police Department,Review Parsed Data,"Post Office Box 10104 WORTHAM ROAD Luthersville, GA 30251","Post Office Box 10104 WORTHAM ROAD Luthersville, GA 30251",WORTHAM ROAD,Post Office Box 10104,Luthersville,GA,30251,APPROXIMATE,33.2063581,-84.7390547,"104 Wortham Rd, Luthersville, GA 30251, USA"
14559,Lyons Police Department,Street Address,"257 North State Street  Lyons, GA 30436","257 North State Street Lyons, GA 30436",257 North State Street,,Lyons,GA,30436,RANGE_INTERPOLATED,32.2086377,-82.3227332,"257 N State St, Lyons, GA 30436, USA"
14561,Macon County Sheriff's Office,PO Box,"P.O. Box 345  Oglethorpe, GA 31068","P.O. Box 345 Oglethorpe, GA 31068",,P.O. Box 345,Oglethorpe,GA,31068,APPROXIMATE,32.293769,-84.0610191,"Oglethorpe, GA 31068, USA"
14562,Macon Police Department,Street Address,"700 Poplar St.  Macon, GA 31202","700 Poplar St. Macon, GA 31202",700 Poplar St.,,Macon,GA,31202,ROOFTOP,32.8360015,-83.6322393,"700 Poplar St, Macon, GA 31201, USA"
14564,Madison County Sheriff's Office,Review Parsed Data,"P.O. Box 651436 Highway 98 West Danielsville, GA 30633","P.O. Box 651436 Highway 98 West Danielsville, GA 30633",Highway 98 West,P.O. Box 651436,Danielsville,GA,30633,GEOMETRIC_CENTER,34.1300002,-83.21716649999999,"GA-98, Danielsville, GA 30633, USA"
14565,Madison Police Department,PO Box,"Post Office Box 32  Madison, GA 30650","Post Office Box 32 Madison, GA 30650",,Post Office Box 32,Madison,GA,30650,APPROXIMATE,33.5966317,-83.4666661,"160 N Main St, Madison, GA 30650, USA"
14566,Manchester Police Department,PO Box,"P. O. Box 366  Manchester, GA 31816","P. O. Box 366 Manchester, GA 31816",,P. O. Box 366,Manchester,GA,31816,APPROXIMATE,32.8598538,-84.6199251,"Manchester, GA, USA"
14567,Marietta Police Department,Street Address,"240 Lemon St.  Marietta, GA 30060","240 Lemon St. Marietta, GA 30060",240 Lemon St.,,Marietta,GA,30060,ROOFTOP,33.9545997,-84.5453473,"240 Lemon St NE, Marietta, GA 30060, USA"
14568,Marion County Sheriff's Office,PO Box,"P.O. Box 32  Buena Vista, GA 31803","P.O. Box 32 Buena Vista, GA 31803",,P.O. Box 32,Buena Vista,GA,31803,APPROXIMATE,32.3190398,-84.51714109999999,"Buena Vista, GA 31803, USA"
14569,Marshallville Police Department,PO Box,"Post Office Box 83  Marshallville, GA 31057","Post Office Box 83 Marshallville, GA 31057",,Post Office Box 83,Marshallville,GA,31057,APPROXIMATE,32.4564878,-83.94126849999999,"111 E Main St, Marshallville, GA 31057, USA"
14572,McCaysville Police Department,PO Box,"Post Office Box 6  McCaysville, GA 30555","Post Office Box 6 McCaysville, GA 30555",,Post Office Box 6,McCaysville,GA,30555,APPROXIMATE,34.9861824,-84.3717415,"175 Blue Ridge Dr, McCaysville, GA 30555, USA"
14575,McIntosh County Sheriff's Office,Street Address,"12317 HWY 251  Darien, GA 31305","12317 HWY 251 Darien, GA 31305",12317 HWY 251,,Darien,GA,31305,ROOFTOP,31.4083513,-81.456276,"12317 GA-251, Darien, GA 31305, USA"
14576,McIntyre Police Department,PO Box,"Post Office Box 38  McIntyre, GA 31054","Post Office Box 38 McIntyre, GA 31054",,Post Office Box 38,McIntyre,GA,31054,APPROXIMATE,32.8433591,-83.18236089999999,"102 Railroad St, McIntyre, GA 31054, USA"
14577,McRae Police Department,PO Box,"Post Office Box 157  McRae, GA 31055","Post Office Box 157 McRae, GA 31055",,Post Office Box 157,McRae,GA,31055,ZIP CODE,32.005073,-82.900735,
14580,Meigs Police Department,PO Box,"P.O. Box 47  Meigs, GA 31765","P.O. Box 47 Meigs, GA 31765",,P.O. Box 47,Meigs,GA,31765,APPROXIMATE,31.0724085,-84.0890659,"Meigs, GA 31765, USA"
14581,Meriwether County Sheriff's Office,Street Address,"17400 Roosevelt HwyPOST OFFICE BOX 476 Greenville, GA 30222","17400 Roosevelt HwyPOST OFFICE BOX 476 Greenville, GA 30222",17400 Roosevelt,HwyPOST OFFICE BOX 476,Greenville,GA,30222,ZIP CODE,33.044355,-84.743495,
14582,Metter Police Department,PO Box,"P.O. Box 74  Metter, GA 30439","P.O. Box 74 Metter, GA 30439",,P.O. Box 74,Metter,GA,30439,APPROXIMATE,32.397118,-82.0601195,"Metter, GA 30439, USA"
14584,Midville Police Department,PO Box,"P.O. Box 234  Midville, GA 30441","P.O. Box 234 Midville, GA 30441",,P.O. Box 234,Midville,GA,30441,APPROXIMATE,32.8190456,-82.2348455,"Midville, GA 30441, USA"
14587,Milledgeville Police Department,Street Address,"125 W. Mcintosh Street  Milledgeville, GA 31061","125 W. Mcintosh Street Milledgeville, GA 31061",125 W. Mcintosh Street,,Milledgeville,GA,31061,ROOFTOP,33.0829156,-83.2284461,"125 W Mcintosh St, Milledgeville, GA 31061, USA"
14588,Millen Department Of Public Safety,PO Box,"P.O. Box 929  Millen, GA 30442","P.O. Box 929 Millen, GA 30442",,P.O. Box 929,Millen,GA,30442,APPROXIMATE,32.8040512,-81.9492812,"Millen, GA 30442, USA"
14589,Miller County Sheriff's Office,Street Address,"300 W Pine St  Colquitt, GA 39837","300 W Pine St Colquitt, GA 39837",300 W Pine St,,Colquitt,GA,39837,RANGE_INTERPOLATED,31.1742474,-84.7370499,"300 W Pine St, Colquitt, GA 39837, USA"
14592,Mitchell County Sheriff's Office,Street Address,"4815 Ga Highway 37PO Box 28 Camilla, GA 31730","4815 Ga Highway 37 PO Box 28 Camilla, GA 31730",4815 Ga Highway 37,PO Box 28,Camilla,GA,31730,RANGE_INTERPOLATED,31.2317727,-84.1778598,"4815 GA-37, Camilla, GA 31730, USA"
14593,Molena Police Department,PO Box,"P.O.Box 247  Molena, GA 30258","P.O.Box 247 Molena, GA 30258",,P.O.Box 247,Molena,GA,30258,APPROXIMATE,33.0120724,-84.5002013,"Molena, GA 30258, USA"
14594,Monroe County Sheriff's Office,Review Parsed Data,"P.O. Box 276145 L Cary Bittick Dr Forsyth, GA 31029","P.O. Box 276145 L Cary Bittick Dr Forsyth, GA 31029",L Cary Bittick Dr,P.O. Box 276145,Forsyth,GA,31029,GEOMETRIC_CENTER,33.0559608,-83.961728,"L Cary Bittick Dr, Forsyth, GA 31029, USA"
14596,Montezuma Police Department,PO Box,"Post Office Box 388  Montezuma, GA 31063","Post Office Box 388 Montezuma, GA 31063",,Post Office Box 388,Montezuma,GA,31063,ZIP CODE,32.288966,-83.96326,
14598,Monticello Police Department,Street Address,"224 Funderburg Dr.  Monticello, GA 31064","224 Funderburg Dr. Monticello, GA 31064",224 Funderburg Dr.,,Monticello,GA,31064,RANGE_INTERPOLATED,33.3037066,-83.6839818,"224 Funderburg Dr, Monticello, GA 31064, USA"
14599,Morgan County Sheriff's Office,Street Address,"2380 Athens Hwy  Madison, GA 30650","2380 Athens Hwy Madison, GA 30650",2380 Athens Hwy,,Madison,GA,30650,RANGE_INTERPOLATED,33.6307958,-83.4508499,"2380 Athens Hwy, Madison, GA 30650, USA"
14600,Morrow Police Department,Street Address,"6311-A Murphy Drive  Morrow, GA 30260","6311-A Murphy Drive Morrow, GA 30260",6311-A Murphy Drive,,Morrow,GA,30260,ROOFTOP,33.5825031,-84.33764459999999,"6311 Murphy Dr, Morrow, GA 30260, USA"
14601,Morven Police Department,PO Box,"Post Office Box 250  Morven, GA 31638","Post Office Box 250 Morven, GA 31638",,Post Office Box 250,Morven,GA,31638,ZIP CODE,30.906417,-83.512186,
14604,Mount Vernon Police Department,PO Box,"Post Office Box 237  Mt Vernon, GA 30445","Post Office Box 237 Mt Vernon, GA 30445",,Post Office Box 237,Mt Vernon,GA,30445,APPROXIMATE,32.17405540000001,-82.5960388,"120 W Church St, Mt Vernon, GA 30445, United States"
14605,Mount Zion Police Department,PO Box,"Post Office Box 597  Mount Zion, GA 30150","Post Office Box 597 Mount Zion, GA 30150",,Post Office Box 597,Mount Zion,GA,30150,,,,
14606,Mountain City Police Department,PO Box,"Post Office Box 493  Mountain City, GA 30562","Post Office Box 493 Mountain City, GA 30562",,Post Office Box 493,Mountain City,GA,30562,APPROXIMATE,34.91964060000001,-83.3850798,"23 Dotson St, Mountain City, GA 30562, USA"
14608,Murray County Sheriff's Office,Street Address,"810 1/25 G.I. MADDOX PARKWAY  Chatsworth, GA 30705","810 1/25 G.I. MADDOX PARKWAY Chatsworth, GA 30705",810 1/25 G.I. MADDOX PARKWAY,,Chatsworth,GA,30705,RANGE_INTERPOLATED,34.7827691,-84.7864012,"810 G I Maddox Pkwy, Chatsworth, GA 30705, USA"
14610,Muscogee County Sheriff's Office,PO Box,"P.O. Box 1338  Columbus, GA 31902","P.O. Box 1338 Columbus, GA 31902",,P.O. Box 1338,Columbus,GA,31902,APPROXIMATE,32.46862,-84.99141,"Columbus, GA 31902, USA"
14612,Nashville Police Department,Street Address,"405 W Washington Street  Nashville, GA 31639","405 W Washington Street Nashville, GA 31639",405 W Washington Street,,Nashville,GA,31639,RANGE_INTERPOLATED,31.20664649999999,-83.2532702,"405 W Washington Ave, Nashville, GA 31639, USA"
14614,Newington Police Department,PO Box,"Post Office Box 268  Newington, GA 30446","Post Office Box 268 Newington, GA 30446",,Post Office Box 268,Newington,GA,30446,ZIP CODE,32.563486,-81.463016,
14615,Newnan Police Department,Street Address,"23 Jefferson StreetPO Box 1193 Newnan, GA 30263","23 Jefferson Street PO Box 1193 Newnan, GA 30263",23 Jefferson Street,PO Box 1193,Newnan,GA,30263,ROOFTOP,33.376606,-84.7987982,"23 Jefferson St, Newnan, GA 30263, USA"
14616,Newton County Sheriff's Office,Street Address,"15151 Alcovy-Jersey Rd., N.E.  Covington, GA 30014","15151 Alcovy-Jersey Rd., N.E. Covington, GA 30014",15151 Alcovy-Jersey Rd.,,N.E. Covington,GA,30014,APPROXIMATE,33.6291062,-83.8315463,"15151 Alcovy Rd, Covington, GA 30014, USA"
14617,Newton Police Department,PO Box,"Post Office Box 238  Newton, GA 39870","Post Office Box 238 Newton, GA 39870",,Post Office Box 238,Newton,GA,39870,ZIP CODE,31.322028,-84.414137,
14618,Nicholls Police Department,PO Box,"Post Office Box 218  Nicholls, GA 31554","Post Office Box 218 Nicholls, GA 31554",,Post Office Box 218,Nicholls,GA,31554,APPROXIMATE,31.5175497,-82.6367688,"707 Van Streat Hwy, Nicholls, GA 31554, USA"
14619,Norcross Police Department,Street Address,"65 Lawrenceville Street  Norcross, GA 30071","65 Lawrenceville Street Norcross, GA 30071",65 Lawrenceville Street,,Norcross,GA,30071,ROOFTOP,33.9427694,-84.2117993,"65 Lawrenceville St NW, Norcross, GA 30071, USA"
14622,Oakwood Police Department,PO Box,"Post Office Box 99  Oakwood, GA 30566","Post Office Box 99 Oakwood, GA 30566",,Post Office Box 99,Oakwood,GA,30566,ZIP CODE,34.236212,-83.89521,
14624,Oconee County Sheriff's Office,PO Box,"P.O. Box 5631110 Experiment Station Watkinsville, GA 30677","P.O. Box 5631110 Experiment Station Watkinsville, GA 30677",,P.O. Box 5631110,Experiment Station Watkinsville,GA,30677,GEOMETRIC_CENTER,33.8707524,-83.426547,"Experiment Station Rd, Watkinsville, GA 30677, USA"
14625,Oglethorpe County Sheriff's Office,PO Box,"P.O. Box 17  Lexington, GA 30648","P.O. Box 17 Lexington, GA 30648",,P.O. Box 17,Lexington,GA,30648,APPROXIMATE,33.8698404,-83.111817,"Lexington, GA 30648, USA"
14626,Oglethorpe Police Department,PO Box,"Post Office Box 944  Oglethorpe, GA 31068","Post Office Box 944 Oglethorpe, GA 31068",,Post Office Box 944,Oglethorpe,GA,31068,ZIP CODE,32.328618,-84.117049,
14628,Omega Police Department,PO Box,"Post Office Box 6  Omega, GA 31775","Post Office Box 6 Omega, GA 31775",,Post Office Box 6,Omega,GA,31775,ZIP CODE,31.330841,-83.598579,
14629,Oxford Police Department,Street Address,"110 W. Clark Street  Oxford, GA 30054","110 W. Clark Street Oxford, GA 30054",110 W. Clark Street,,Oxford,GA,30054,ROOFTOP,33.623984,-83.86806299999999,"110 W Clark St, Oxford, GA 30054, USA"
14630,Palmetto Police Department,Street Address,"401 Carlton Road  Palmetto, GA 30268","401 Carlton Road Palmetto, GA 30268",401 Carlton Road,,Palmetto,GA,30268,ROOFTOP,33.529646,-84.663758,"401 Carlton Rd, Palmetto, GA 30268, USA"
14631,Patterson Police Department,PO Box,"Post Office Box 434  Patterson, GA 31557","Post Office Box 434 Patterson, GA 31557",,Post Office Box 434,Patterson,GA,31557,ZIP CODE,31.375316,-82.098948,
14633,Paulding County Sheriff's Office,Street Address,"247 Industrial Way N  Dallas, GA 30132","247 Industrial Way N Dallas, GA 30132",247 Industrial Way N,,Dallas,GA,30132,RANGE_INTERPOLATED,33.9453114,-84.8169583,"247 Industrial Way N, Dallas, GA 30132, USA"
14634,Pavo Police Department,Street Address,"1005 South Main St  Pavo, GA 31778","1005 South Main St Pavo, GA 31778",1005 South Main St,,Pavo,GA,31778,RANGE_INTERPOLATED,30.9602688,-83.7417947,"1005 Main St, Pavo, GA 31778, USA"
14635,Peach County Sheriff's Office,Street Address,"1007 Spruce StPO Box 510 Fort Valley, GA 31030","1007 Spruce St PO Box 510 Fort Valley, GA 31030",1007 Spruce St,PO Box 510,Fort Valley,GA,31030,RANGE_INTERPOLATED,32.5458028,-83.8766902,"1007 Spruce St, Fort Valley, GA 31030, USA"
14636,Peachtree City Police Department,Street Address,"350 South Highway 74  Peachtree City, GA 30269","350 South Highway 74 Peachtree City, GA 30269",350 South Highway 74,,Peachtree City,GA,30269,RANGE_INTERPOLATED,33.42103530000001,-84.60387759999999,"350 GA-74, Peachtree City, GA 30269, USA"
14637,Pearson Police Department,PO Box,"Post Office Box 335  Pearson, GA 31642","Post Office Box 335 Pearson, GA 31642",,Post Office Box 335,Pearson,GA,31642,ZIP CODE,31.262914,-82.882627,
14638,Pelham Police Department,Street Address,"171 Mathewson Ave. S.W.  Pelham, GA 31779","171 Mathewson Ave. S.W. Pelham, GA 31779",171 Mathewson Ave. S.W.,,Pelham,GA,31779,ROOFTOP,31.1251334,-84.1545074,"171 Mathewson Ave SW, Pelham, GA 31779, USA"
14639,Pembroke Police Department,PO Box,"P.O. Box 790  Pembroke, GA 31321","P.O. Box 790 Pembroke, GA 31321",,P.O. Box 790,Pembroke,GA,31321,APPROXIMATE,32.1360332,-81.6220565,"Pembroke, GA 31321, USA"
